-20
-21
-31
-34
-34
-34
-38
-36
-34
-36
-37
-43
-43
-38
-43
-40
-37
-39
-39
-39
-42
-46
-41
-38
-42
-50
-47
-42
-54
-52
-49
-48
-53
-56
-44
-55
-50
-59
-45
-43
-47
-55
-54
-42
-41
-55
-48
-56
-57
-46
