-19
-20
-29
-26
-36
-30
-38
-39
-37
-43
-45
-42
-38
-46
-36
-39
-39
-40
-39
-39
-43
-46
-41
-43
-42
-56
-46
-45
-53
-42
-56
-52
-43
-55
-54
-52
-54
-50
-58
-51
-45
-48
-47
-42
-44
-47
-59
-43
-51
-50
