-20
-21
-29
-31
-32
-32
-33
-28
-35
-33
-34
-36
-37
-40
-39
-39
-42
-40
-41
-41
-42
-42
-39
-43
-46
-52
-52
-45
-43
-41
-50
-45
-61
-62
-47
-44
-38
-48
-52
-50
-49
-53
-51
-46
-51
-46
-41
-64
-43
-58
