-20
-23
-32
-33
-34
-34
-40
-35
-37
-38
-39
-40
-44
-42
-40
-46
-38
-41
-43
-43
-41
-41
-38
-40
-48
-47
-53
-57
-44
-45
-53
-38
-46
-52
-49
-55
-51
-42
-49
-50
-61
-52
-60
-48
-54
-48
-44
-66
-41
-45
