-19
-20
-30
-31
-31
-33
-31
-40
-35
-36
-38
-41
-38
-36
-39
-44
-40
-40
-40
-40
-42
-41
-35
-47
-41
-42
-51
-44
-58
-53
-50
-54
-59
-43
-55
-50
-56
-53
-42
-44
-50
-46
-46
-48
-56
-54
-49
-47
-37
-49
