-20
-23
-24
-28
-27
-32
-36
-38
-34
-35
-36
-36
-36
-40
-37
-39
-39
-40
-48
-46
-47
-41
-42
-40
-49
-41
-45
-47
-57
-42
-53
-50
-56
-42
-47
-50
-54
-49
-48
-50
-54
-41
-54
-41
-45
-54
-53
-41
-52
-46
