-20
-22
-24
-30
-28
-34
-34
-36
-36
-37
-38
-39
-39
-39
-38
-40
-39
-43
-42
-41
-41
-41
-42
-44
-41
-60
-37
-55
-52
-56
-58
-49
-50
-46
-45
-48
-51
-48
-51
-39
-48
-43
-46
-47
-47
-38
-54
-48
-47
-50
