-20
-20
-31
-35
-37
-42
-43
-37
-37
-39
-39
-39
-38
-43
-41
-43
-45
-41
-41
-45
-46
-48
-41
-42
-43
-46
-51
-52
-40
-50
-50
-47
-41
-50
-50
-45
-50
-57
-53
-52
-53
-46
-48
-45
-48
-53
-56
-52
-44
-48
