-20
-21
-32
-29
-31
-33
-40
-34
-36
-35
-36
-35
-37
-38
-40
-39
-39
-42
-39
-41
-40
-34
-40
-40
-47
-44
-46
-53
-47
-53
-47
-59
-58
-58
-57
-37
-52
-49
-61
-51
-48
-49
-57
-45
-52
-46
-47
-53
-39
-67
