-19
-20
-30
-31
-31
-37
-36
-35
-35
-33
-36
-36
-37
-37
-38
-46
-39
-34
-40
-41
-42
-42
-42
-42
-43
-43
-53
-52
-45
-45
-47
-48
-59
-50
-44
-51
-49
-50
-60
-53
-51
-50
-45
-43
-40
-48
-50
-53
-70
-58
