-19
-20
-39
-37
-41
-38
-38
-38
-39
-38
-42
-35
-43
-41
-40
-42
-47
-43
-41
-43
-45
-43
-44
-44
-45
-40
-53
-46
-53
-55
-43
-43
-48
-40
-42
-55
-49
-44
-53
-45
-43
-51
-55
-41
-52
-46
-41
-46
-45
-55
